url,naziv,cijena,lokacija,lat,lng,Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija
https://www.olx.ba/artikal/29871753/bauland-izdaje-stan-u-kuci-branislava-nusica/,[IZDAVANJE] BAULAND izdaje: Stan u kući/Branislava Nušića,800 KM,"Sarajevo, Novi Grad",43.836415,18.333023,150,Četverosoban (4),Branislava Nušića,,
https://www.olx.ba/artikal/30820591/my-space-stan-hrasno-azize-sacirbegovic-74-m2/,[IZDAVANJE] MY SPACE/ Stan/ Hrasno/ Azize Sacirbegovic/ 74 m2,450 KM,Novo Sarajevo,43.847588,18.378341,74,Trosoban (3),Azize Saćirbegović,,
https://www.olx.ba/artikal/25847627/my-space-luksuzan-stan-kovacici-ljubljanska-115m2/,[IZDAVANJE] MY SPACE/ LUKSUZAN Stan/ Kovacici/ Ljubljanska/ 115m2,2.000 KM,Novo Sarajevo,43.850772,18.40438,115,Četverosoban (4),Ljubljanska,Novogradnja,
https://www.olx.ba/artikal/30980042/my-space-stan-centar-marsala-tita-renoviran-87-m2/,[IZDAVANJE] MY SPACE/ Stan/ Centar/ Marsala Tita/ RENOVIRAN/ 87 m2,1.500 KM,Sarajevo - Centar,43.858835,18.420812,87,Trosoban (3),Maršala Tita,,
https://www.olx.ba/artikal/31149902/my-space-lux-stan-sa-garazom-novogradnja-grbavica-77-m2/,[IZDAVANJE] MY SPACE/LUX Stan sa garazom/NOVOGRADNJA/Grbavica/77 m2,1.000 KM,Novo Sarajevo,43.848087,18.397267,77,Trosoban (3),Bledska,2000-2009,
https://www.olx.ba/artikal/30110204/sakic-izdaje-stan-grand-centar-ilidza-600-km/,"[IZDAVANJE] ;Šakić""Izdaje stan ,Grand centar,Ilidža-600 KM",600 KM,Ilidža,43.831406,18.300211,55,Dvosoban (2),Butmirska cesta-Grand centar,,
https://www.olx.ba/artikal/29799778/stan-grbavicka-br-48/,"[IZDAVANJE] Stan, Grbavicka br.48",700 KM,Novo Sarajevo,43.862747,18.396021,80,Trosoban (3),Grbavička,,
https://www.olx.ba/artikal/31420408/luxuri-partneri-iznajmljuje-stan-na-aneksu/,[IZDAVANJE] Luxuri & Partneri iznajmljuje : Stan na Aneksu,500 KM,"Sarajevo, Novi Grad",43.848166,18.350122,78,Trosoban (3),Aneks,,
https://www.olx.ba/artikal/30341605/trosoban-stan-na-stupu-tibra2-bh-bau-62m2-plus-balkon/,[IZDAVANJE] Trosoban stan na Stupu-Tibra2-BH BAU- 62m2 + balkon,550 KM,Ilidža,43.841436,18.325446,62,Trosoban (3),,,
https://www.olx.ba/artikal/29642398/trosoban-stan-70-m2-novo-sarajevo/,"[IZDAVANJE] Trosoban stan 70 m2, Novo Sarajevo",500 KM,Novo Sarajevo,43.848923,18.383126,70,Trosoban (3),Trg Heroja,,
https://www.olx.ba/artikal/29706978/novi-grad-trosoban-stan-80m2-esada-midzica/,[IZDAVANJE] Novi Grad trosoban stan 80m2 / Esada Midzica,400 KM,"Sarajevo, Novi Grad",43.852425,18.353762,80,Trosoban (3),Esada Midzica,,Jugoistok
https://www.olx.ba/artikal/30935041/centar-dvosoban-stan-preko-puta-predsjednistva-56m2/,[IZDAVANJE] Centar dvosoban stan preko puta Predsjednistva 56m2,400 KM,Sarajevo - Centar,43.859477,18.412953,56,Dvosoban (2),Jezero,,Jugoistok
https://www.olx.ba/artikal/30921252/dvosoban-stan-za-najam-u-samom-centru-sarajeva/,[IZDAVANJE] Dvosoban stan za najam u samom centru Sarajeva,680 KM,Sarajevo - Centar,43.857837,18.411059,49,Dvosoban (2),Tepebašina 6,1960-1969,Jugozapad
https://www.olx.ba/artikal/31419028/luksuzno-namjesten-stan-skenderija/,"[IZDAVANJE] Luksuzno namješten stan, Skenderija",1.000 KM,Sarajevo - Centar,43.857744,18.412347,48,Dvosoban (2),Alipašina ulica,,
https://www.olx.ba/artikal/31093176/iznajmljujem-jednosoban-stan/,[IZDAVANJE] Iznajmljujem jednosoban stan,400 KM,Novo Sarajevo,43.849125,18.383967,36,Jednosoban (1),"Trg Heroja, Novo sarajevo",,
https://www.olx.ba/artikal/31418431/grbavica-ul-zagrebacka-jednosoban-namjesten-stan/,"[IZDAVANJE] GRBAVICA, ul. Zagrebacka, jednosoban namjesten stan",400 KM,Novo Sarajevo,43.849662,18.399176,42,Jednosoban (1),Zagrebacka,1970-1979,
https://www.olx.ba/artikal/31418431/grbavica-ul-zagrebacka-jednosoban-namjesten-stan/,,400 KM,,,,42,Jednosoban (1),Zagrebacka,1970-1979,
https://www.olx.ba/artikal/6243233/ilidza-sarajevo-najam-2-sobni-stan-kod-hotela-hills/,"[IZDAVANJE] Ilidža-Sarajevo, najam 2-sobni stan kod hotela Hills",300 KM,Ilidža,43.826478,18.316441,50,Dvosoban (2),Butmirska cesta,,Zapad
https://www.olx.ba/artikal/31252658/aneks-vrbovska-dvosoban-stan/,[IZDAVANJE] Aneks/ Vrbovska dvosoban stan,300 KM,"Sarajevo, Novi Grad",43.842382,18.373532,54,Dvosoban (2),Vrbovska,Novogradnja,Jugoistok
https://www.olx.ba/artikal/31178622/pofalici-trosoban-namjesten-stan-72m2/,[IZDAVANJE] Pofalici trosoban namjesten stan 72m2,500 KM 450 KM,Novo Sarajevo,43.854457,18.392573,72,Trosoban (3),Hamdije Cemerlica,,Jugoistok
https://www.olx.ba/artikal/30549330/hrasno-dvosoban-stan-sa-dva-balkona-60m2/,[IZDAVANJE] Hrasno dvosoban stan sa dva balkona 60m2,450 KM,Novo Sarajevo,43.848149,18.38421,60,Dvosoban (2),Trg Heroja,2000-2009,Sjeveroistok
https://www.olx.ba/artikal/31178224/pofalici-dvosoban-extra-namjesten-stan/,[IZDAVANJE] Pofalići dvosoban extra namješten stan,550 KM,Novo Sarajevo,43.854858,18.393608,56,Dvosoban (2),Hamdije Cemerlica,1970-1979,Jugozapad
https://www.olx.ba/artikal/28105145/grbavica-super-luksuzan-dvoiposoban-stan-sa-balkonom/,[IZDAVANJE] Grbavica super luksuzan dvoiposoban stan sa balkonom,1.500 KM 1.200 KM,Novo Sarajevo,43.852265,18.395679,65,Trosoban (3),Grbavicka,1970-1979,Jugoistok
https://www.olx.ba/artikal/31334108/grbavica-dvosoban-renoviran-stan-52m2/,[IZDAVANJE] Grbavica dvosoban renoviran stan 52m2,450 KM,Novo Sarajevo,43.850217,18.39264,52,Dvosoban (2),Hasana Brkica,1970-1979,
https://www.olx.ba/artikal/31335614/grbavica-trosoban-namjesten-stan-68m2/,[IZDAVANJE] Grbavica trosoban namjesten stan 68m2,400 KM,Novo Sarajevo,43.850857,18.395743,68,Trosoban (3),Grbavicka,1970-1979,
https://www.olx.ba/artikal/30506240/centar-mejtas-dvosoban-extra-namjesten-stan-58m2/,[IZDAVANJE] Centar/ Mejtas dvosoban extra namjesten stan 58m2,800 KM 700 KM,Sarajevo - Centar,43.861705,18.420345,58,Dvosoban (2),Kevrin potok,Novogradnja,Sjeveroistok
https://www.olx.ba/artikal/29012967/prostran-adaptiran-dvoetazni-stan-150m2-vraca/,"[IZDAVANJE] Prostran adaptiran dvoetažni stan 150m2, Vraca",1.100 KM,Novo Sarajevo,43.846385,18.396494,150,Petosoban i više,Vrbaska,2000-2009,Jugozapad
https://www.olx.ba/artikal/28666951/nenamjesten-trosoban-stan-77m2-kromolj/,[IZDAVANJE] Nenamješten trosoban stan 77m2 Kromolj,PO DOGOVORU,Sarajevo - Centar,43.881489,18.406832,77,Trosoban (3),Slatina,2015+,Jugozapad
https://www.olx.ba/artikal/28664254/namjesten-jednosoban-stan-na-skenderiji/,[IZDAVANJE] Namješten jednosoban stan na Skenderiji,400 KM,Sarajevo - Centar,43.853319,18.408613,45,Jednoiposoban (1.5),Borak,2000-2009,Sjeverozapad
https://www.olx.ba/artikal/26529139/namjesten-troiposoban-stan-m-dvor/,[IZDAVANJE] Namješten troiposoban stan M. Dvor,PO DOGOVORU,Sarajevo - Centar,43.858038,18.406532,85,Četverosoban (4),Kranjčevićeva,1980-1989,Istok
https://www.olx.ba/artikal/23895955/namjesten-trosoban-stan-100m2-stari-grad/,"[IZDAVANJE] Namješten trosoban stan 100m2, Stari Grad",700 KM,Stari Grad,43.857758,18.433999,100,Trosoban (3),Avdage Šahinagića,1980-1989,Sjeveroistok
https://www.olx.ba/artikal/26529016/trosoban-stan-80-m2-sa-bastom-kovaci/,[IZDAVANJE] Trosoban stan 80 m2 sa baštom Kovači,PO DOGOVORU,Stari Grad,43.864736,18.434557,80,Trosoban (3),Mejlijina,2010+,Istok
https://www.olx.ba/artikal/30121617/namjesten-trosoban-stan-sa-parking-mjestom-centar/,[IZDAVANJE] Namješten trosoban stan sa parking mjestom Centar,PO DOGOVORU,Sarajevo - Centar,43.857736,18.422646,69,Trosoban (3),Branilaca Sarajeva,1960-1969,Sjever
https://www.olx.ba/artikal/30121215/namjesten-trosoban-stan-kovacici/,[IZDAVANJE] Namješten trosoban stan Kovačići,550 KM,Novo Sarajevo,43.849712,18.403929,70,Trosoban (3),Travnička,2000-2009,Zapad
https://www.olx.ba/artikal/28842621/trosoban-stan-78m2-hotel-bristol/,[IZDAVANJE] Trosoban stan 78m2 Hotel Bristol,PO DOGOVORU,Novo Sarajevo,43.852992,18.387653,78,Trosoban (3),Zmaja od Bosne,2015+,Jug
https://www.olx.ba/artikal/29133503/dvosoban-namjesten-stan-61m2-centar/,"[IZDAVANJE] Dvosoban namješten stan 61m2, Centar",550 KM,Sarajevo - Centar,43.862026,18.413854,61,Dvosoban (2),Alekse Šantića,1950-1959,Jugozapad
https://www.olx.ba/artikal/26931322/trosoban-namjesten-stan-66m2-velesici/,"[IZDAVANJE] Trosoban namješten stan 66m2, Velešići",400 KM,Novo Sarajevo,43.86463,18.401105,66,Trosoban (3),Muhameda ef. Pandže,1980-1989,Sjever
https://www.olx.ba/artikal/29133360/cetverosoban-stan-88m2-sa-2-balkona-ciglane/,"[IZDAVANJE] Četverosoban stan 88m2 sa 2 balkona, Ciglane",800 KM,Sarajevo - Centar,43.863557,18.408779,88,Četverosoban (4),Avde Hume,1980-1989,Jugozapad
https://www.olx.ba/artikal/30937591/stan-garsonjera/,[IZDAVANJE] Stan garsonjera,430 KM,"Sarajevo, Novi Grad",43.842532,18.349693,28,Garsonjera,"Geteova, Sarajevo",,
https://www.olx.ba/artikal/30411604/izdaje-se-stan-hrasno/,"[IZDAVANJE] Izdaje se stan, Hrasno",700 KM,Novo Sarajevo,43.850309,18.380632,57,Dvosoban (2),Porodice Ribar,,
https://www.olx.ba/artikal/6157165/nenamjesten-petosoban-dvoetazni-stan/,[IZDAVANJE] Nenamješten petosoban dvoetažni stan,PO DOGOVORU,Sarajevo - Centar,43.860958,18.41609,100,Petosoban i više,Džidžikovac,1960-1969,
https://www.olx.ba/artikal/30761627/marijin-dvor-dvosoban-stan-iznajmljivanje/,[IZDAVANJE] Marijin dvor-Dvosoban stan-Iznajmljivanje,700 KM,Sarajevo - Centar,43.855934,18.411708,66,Dvosoban (2),Hiseta,1960-1969,Istok
https://www.olx.ba/artikal/31416074/izdajem-stan-u-hrasnom/,[IZDAVANJE] Izdajem stan u Hrasnom,400 KM,Novo Sarajevo,43.848002,18.37539,65,Dvosoban (2),Antuna Branka Šimića,,
https://www.olx.ba/artikal/27242729/namjesten-trosoban-stan-sa-garazom-marijin-dvor/,"[IZDAVANJE] Namješten trosoban stan sa garažom, Marijin Dvor",1.200 KM,Sarajevo - Centar,43.859523,18.408699,97,Trosoban (3),Avde Jabučice,,Jug
https://www.olx.ba/artikal/29460995/trosoban-stan-sa-garazom-cengic-vila/,"[IZDAVANJE] Trosoban stan sa garažom, Čengić Vila",650 KM,Novo Sarajevo,43.85213,18.368814,78,Trosoban (3),Dr. Fetaha Bećirbegovića,,
https://www.olx.ba/artikal/31254347/sigenx-izdaje-dvosoban-stan-kosevsko-brdo-namjesten/,[IZDAVANJE] SIGENX izdaje: Dvosoban stan / Koševsko brdo/ Namješten,400 KM,Sarajevo - Centar,43.869602,18.406682,54,Dvosoban (2),Antuna Hangije,,Sjeverozapad
https://www.olx.ba/artikal/31190116/sigenx-izdaje-stan-grbavica-dervisa-numica/,[IZDAVANJE] SIGENX izdaje: Stan / Grbavica / Derviša Numića,400 KM,Novo Sarajevo,43.848551,18.39467,45,Dvosoban (2),Derviša Numića,,
https://www.olx.ba/artikal/31415155/stan-100m2-s-kolonija-ilidza/,"[IZDAVANJE] Stan 100m2 S.Kolonija,Ilidza",500 KM,Ilidža,43.809453,18.316487,100,Trosoban (3),Bajre Kaljanca 7,1990-1999,Jug
https://www.olx.ba/artikal/30264891/prostor-izdaje-trosoban-stan-centar/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, Centar",1.000 KM,Sarajevo - Centar,43.860173,18.412776,82,Trosoban (3),Jezero,1970-1979,Istok
https://www.olx.ba/artikal/17339835/marijin-dvor-trosoban-adaptiran-stan/,"[IZDAVANJE] Marijin Dvor, trosoban adaptiran stan!",PO DOGOVORU,Sarajevo - Centar,43.858951,18.41019,76,Trosoban (3),Odobašina,,
https://www.olx.ba/artikal/25858056/stari-grad-ferhadija-adaptiran-stan-od-130-m2/,"[IZDAVANJE] Stari Grad , Ferhadija, adaptiran stan od 130 m2!",PO DOGOVORU,Stari Grad,43.859344,18.426913,130,Trosoban (3),Ferhadija,,
https://www.olx.ba/artikal/15454397/alifakovac-trosoban-namjesten-stan/,"[IZDAVANJE] Alifakovac , trosoban namješten stan!",300 KM,Stari Grad,43.857174,18.436757,72,Trosoban (3),Maguda,,
https://www.olx.ba/artikal/21205942/ciglane-cetvorosoban-namjesten-stan/,"[IZDAVANJE] Ciglane , četvorosoban namjesten stan!",PO DOGOVORU,Sarajevo - Centar,43.867355,18.408715,88,Četverosoban (4),Alipašina,,
https://www.olx.ba/artikal/18153503/vraca-dvosoban-stan-u-kuci/,"[IZDAVANJE] Vraca , dvosoban stan u kuci!",350 KM,Novo Sarajevo,43.843674,18.391259,56,Dvosoban (2),Novopazarska,1960-1969,
https://www.olx.ba/artikal/19511695/centar-kompletno-renoviran-stan-od-72-m2/,"[IZDAVANJE] Centar , kompletno renoviran stan od 72 m2!",PO DOGOVORU,Sarajevo - Centar,43.862973,18.414364,72,Dvosoban (2),Josipa Vancaša,1970-1979,
https://www.olx.ba/artikal/21743862/stari-grad-adaptiran-cetvorosoban-stan/,"[IZDAVANJE] Stari Grad , adaptiran cetvorosoban stan!",PO DOGOVORU,Stari Grad,43.857878,18.424655,120,Četverosoban (4),Zelenih Beretki,,
https://www.olx.ba/artikal/25963208/marijin-dvor-trosoban-namjesten-stan/,"[IZDAVANJE] Marijin Dvor , trosoban namjesten stan!",500 KM,Sarajevo - Centar,43.859508,18.409943,75,Trosoban (3),Odobašina,,
https://www.olx.ba/artikal/21866536/alifakovac-namjesten-dvosoban-stan/,"[IZDAVANJE] Alifakovac , namješten dvosoban stan!",550 KM,Stari Grad,43.856783,18.437733,60,Dvosoban (2),Čeljigovići,,
https://www.olx.ba/artikal/31182577/stup-trosoban-namjesten-stan/,"[IZDAVANJE] Stup , trosoban namjesten stan!",600 KM,Ilidža,43.831499,18.322592,80,Trosoban (3),Kasindolska,,
https://www.olx.ba/artikal/17188788/sip-namjesten-stan-od-65-m2/,"[IZDAVANJE] Šip , namjesten stan od 65 m2!",PO DOGOVORU,Sarajevo - Centar,43.881118,18.392906,65,Dvosoban (2),Dejzina Bikića,,
https://www.olx.ba/artikal/30285040/bjelave-dvoiposoban-stan-sa-garazom/,"[IZDAVANJE] Bjelave , dvoiposoban stan sa garazom!",550 KM,Sarajevo - Centar,43.86285,18.417282,54,Trosoban (3),Bjelave,,
https://www.olx.ba/artikal/25920005/skenderija-namjesten-dvosoban-stan/,"[IZDAVANJE] Skenderija , namješten dvosoban stan!",PO DOGOVORU,Sarajevo - Centar,43.855578,18.417776,67,Dvosoban (2),Hamdije Kreševljakovića,,
https://www.olx.ba/artikal/21819043/sip-novogradnja-ekskluzivan-stan-od-149-m2/,"[IZDAVANJE] Šip , novogradnja , ekskluzivan stan od 149 m2!",PO DOGOVORU,Sarajevo - Centar,43.88135,18.397133,149,Četverosoban (4),Dejzina Bikica,Novogradnja,
https://www.olx.ba/artikal/25858617/stari-grad-trosoban-namjesten-stan/,"[IZDAVANJE] Stari Grad , trosoban namjesten stan!",700 KM,Stari Grad,43.862114,18.431526,62,Trosoban (3),Potok,,
https://www.olx.ba/artikal/25851252/vraca-namjesten-trosoban-stan/,"[IZDAVANJE] Vraca , namješten trosoban stan!",1.000 KM,Novo Sarajevo,43.846648,18.39806,95,Trosoban (3),Prozorska,,
https://www.olx.ba/artikal/20219085/bjelave-trosoban-adaptiran-stan-sa-bastom/,"[IZDAVANJE] Bjelave , trosoban adaptiran stan sa bastom!",1.200 KM,Sarajevo - Centar,43.863221,18.416697,100,Trosoban (3),Behaudina Selmanovica,,
https://www.olx.ba/artikal/25701294/centar-nahorevo-veci-trosoban-stan/,"[IZDAVANJE] Centar , Nahorevo, veci trosoban stan!",450 KM,Sarajevo - Centar,43.884722,18.415308,100,Trosoban (3),Aleksandra Puskina,,
https://www.olx.ba/artikal/28929747/cengic-vila-dvosoban-namjesten-stan-od-60-m2/,"[IZDAVANJE] Cengic Vila , dvosoban namjesten stan od 60 m2!",450 KM,Novo Sarajevo,43.850532,18.370187,60,Dvosoban (2),Dzemala Bijedica,,
https://www.olx.ba/artikal/24142314/stari-grad-alifakovac-jednoiposoban-stan/,"[IZDAVANJE] Stari Grad , Alifakovac, jednoiposoban stan!",450 KM,Stari Grad,43.858408,18.435802,47,Jednoiposoban (1.5),Toplik,,
https://www.olx.ba/artikal/20106505/kosevsko-brdo-dvosoban-stan/,"[IZDAVANJE] Kosevsko brdo , dvosoban stan!",500 KM,Sarajevo - Centar,43.863739,18.404064,50,Dvosoban (2),Maria Mikulica,,
https://www.olx.ba/artikal/28853835/stari-grad-luksuzni-dvoetazni-stan-sa-garazom/,"[IZDAVANJE] Stari Grad , luksuzni dvoetazni stan sa garazom!",PO DOGOVORU,Stari Grad,43.86018,18.42643,122,Četverosoban (4),Edhema Mulabdica,,
https://www.olx.ba/artikal/24307816/butmir-stan-u-privatnom-objektu/,"[IZDAVANJE] Butmir , stan u privatnom objektu!",PO DOGOVORU,Ilidža,43.819177,18.330317,57,Trosoban (3),Aerodromska,,
https://www.olx.ba/artikal/25409010/ilidza-novogradnja-trosoban-namjesten-stan/,"[IZDAVANJE] Ilidza , novogradnja, trosoban namjesten stan!",PO DOGOVORU,Novo Sarajevo,43.85129,18.395335,85,Trosoban (3),Hrasnicka cesta,Novogradnja,
https://www.olx.ba/artikal/21745557/velesici-trosoban-stan-sa-garazom/,"[IZDAVANJE] Velešići , trosoban stan sa garažom!",1.000 KM,Sarajevo - Centar,43.871629,18.400738,100,Trosoban (3),Hasana Bibera,,
https://www.olx.ba/artikal/22934789/kovacici-dvosoban-namjesten-stan/,"[IZDAVANJE] Kovacici , dvosoban namjesten stan!",650 KM,Sarajevo - Centar,43.851439,18.406162,58,Dvosoban (2),Ivana Gorana Kovacica,,
https://www.olx.ba/artikal/21980180/bjelave-trosoban-namjesten-stan/,"[IZDAVANJE] Bjelave , trosoban namjesten stan!",400 KM,Sarajevo - Centar,43.863244,18.416756,64,Trosoban (3),Behaudina Selmanovic,,
https://www.olx.ba/artikal/21980180/bjelave-trosoban-namjesten-stan/,,400 KM,,,,64,Trosoban (3),Behaudina Selmanovic,,
https://www.olx.ba/artikal/22051067/marijin-dvor-namjesten-stan-od-80-m2/,"[IZDAVANJE] Marijin Dvor , namješten stan od 80 m2!",PO DOGOVORU,Sarajevo - Centar,43.857806,18.404751,80,Četverosoban (4),Kranjčevićeva,,
https://www.olx.ba/artikal/17342981/vraca-dvoetazni-stan-od-280-m2/,"[IZDAVANJE] Vraca , dvoetazni stan od 280 m2 !",3.000 KM,Novo Sarajevo,43.846429,18.398362,280,Petosoban i više,Prozorska,1990-1999,
https://www.olx.ba/artikal/18709520/ciglane-stan-od-133-m2/,"[IZDAVANJE] Ciglane , stan od 133 m2 !",PO DOGOVORU,Sarajevo - Centar,43.865878,18.409316,133,Petosoban i više,Trg Merhemića,1970-1979,
https://www.olx.ba/artikal/25929006/stari-grad-namjesten-stan-od-150-m2/,"[IZDAVANJE] Stari Grad , namješten stan od 150 m2 !",500 KM,Stari Grad,43.85225,18.433635,150,Petosoban i više,Huremuša,,
https://www.olx.ba/artikal/14152347/stari-grad-trosoban-namjesten-stan/,"[IZDAVANJE] Stari Grad , trosoban namjesten stan!",400 KM,Stari Grad,43.870073,18.426897,70,Trosoban (3),Cvjetina,,
https://www.olx.ba/artikal/24114409/bjelave-adaptiran-stan-od-100-m2/,"[IZDAVANJE] Bjelave, adaptiran stan od 100 m2!",1.500 KM,Sarajevo - Centar,43.865766,18.421531,100,Trosoban (3),Zaima Šarca,2000-2009,
https://www.olx.ba/artikal/24018407/kovacici-stan-od-106-m2-u-novogradnji/,"[IZDAVANJE] Kovačići, stan od 106 m2 u novogradnji!",PO DOGOVORU,Sarajevo - Centar,43.851129,18.405545,106,Trosoban (3),Ivana Gorana Kovačića,2000-2009,
https://www.olx.ba/artikal/21112863/stup-novogradnja-cetverosoban-namjesten-stan/,"[IZDAVANJE] Stup , novogradnja, cetverosoban namjesten stan!",850 KM,Ilidža,43.84115,18.325231,90,Četverosoban (4),Stupska,,
https://www.olx.ba/artikal/19567974/soukbunar-dvosoban-namjesten-stan/,"[IZDAVANJE] Soukbunar , dvosoban namjesten stan!",300 KM,Sarajevo - Centar,43.850348,18.409901,60,Dvosoban (2),Urijan Dedina,,
https://www.olx.ba/artikal/25772283/centar-nahorevo-trosoban-prazan-stan/,"[IZDAVANJE] Centar , Nahorevo, trosoban prazan stan!",500 KM,Sarajevo - Centar,43.887505,18.41711,85,Trosoban (3),Aleksandar Puskin,,
https://www.olx.ba/artikal/17530337/pofalici-trosoban-adaptiran-stan/,"[IZDAVANJE] Pofalici , trosoban adaptiran stan!",PO DOGOVORU,Novo Sarajevo,43.862848,18.383641,85,Trosoban (3),Zahira Panjete,,
https://www.olx.ba/artikal/19192414/bjelave-stan-od-105-m2/,"[IZDAVANJE] Bjelave , stan od 105 m2 !",PO DOGOVORU,Sarajevo - Centar,43.865944,18.419578,105,Trosoban (3),Mehmeda Šakira Kurtčehajića,1980-1989,
https://www.olx.ba/artikal/14288964/ciglane-cetverosoban-luksuzan-stan/,"[IZDAVANJE] Ciglane , četverosoban luksuzan stan!",PO DOGOVORU,Sarajevo - Centar,43.865859,18.409514,141,Četverosoban (4),Merhemica Trg,,
https://www.olx.ba/artikal/14808923/kosevsko-brdo-namjesten-stan-od-100-m2/,"[IZDAVANJE] Kosevsko brdo , namjesten stan od 100 m2!",500 KM,Sarajevo - Centar,43.871992,18.404987,100,Trosoban (3),Jukićeva,,
https://www.olx.ba/artikal/29897114/centar-titova-dvosoban-adaptiran-stan/,"[IZDAVANJE] Centar , Titova, dvosoban adaptiran stan!",600 KM,Sarajevo - Centar,43.859005,18.421177,54,Dvosoban (2),Titova,,
https://www.olx.ba/artikal/21979299/grbavica-luksuzno-adaptiran-trosoban-stan/,"[IZDAVANJE] Grbavica , luksuzno adaptiran trosoban stan!",1.500 KM,Novo Sarajevo,43.851956,18.395625,62,Trosoban (3),Grbavicka,,
https://www.olx.ba/artikal/18784803/breka-dvosoban-namjesten-stan/,"[IZDAVANJE] Breka , dvosoban namjesten stan!",PO DOGOVORU,Sarajevo - Centar,43.871869,18.4199,50,Dvosoban (2),Himze Polovine,,
https://www.olx.ba/artikal/20569214/stari-grad-renoviran-trosoban-stan/,"[IZDAVANJE] Stari Grad , renoviran trosoban stan!",PO DOGOVORU,Stari Grad,43.862202,18.425353,80,Trosoban (3),Muse Ćazima Ćatića,1950-1959,
https://www.olx.ba/artikal/15783700/bjelave-dvosoban-namjesten-stan/,"[IZDAVANJE] Bjelave , dvosoban namjesten stan!",400 KM,Sarajevo - Centar,43.865774,18.419803,60,Dvosoban (2),Mehmeda Sakira Kurtcehajica,,
https://www.olx.ba/artikal/28129281/stari-grad-cetverosoban-namjesten-stan/,"[IZDAVANJE] Stari Grad , cetverosoban namjesten stan!",PO DOGOVORU,Stari Grad,43.858129,18.427315,100,Četverosoban (4),Sime Milutinovica,,
https://www.olx.ba/artikal/28377522/saraj-polje-trosoban-adaptiran-stan/,"[IZDAVANJE] Saraj Polje, trosoban adaptiran stan!",700 KM,"Sarajevo, Novi Grad",43.841881,18.340433,66,Trosoban (3),Adija Mulabegovica,,
https://www.olx.ba/artikal/25773624/pofalici-cetverosoban-adaptiran-stan/,"[IZDAVANJE] Pofalići , cetverosoban adaptiran stan!",PO DOGOVORU,Sarajevo - Centar,43.870337,18.404064,85,Četverosoban (4),Zahira Panjete,,
https://www.olx.ba/artikal/29049201/kosevsko-brdo-namjesten-dvoetazni-stan/,"[IZDAVANJE] Kosevsko brdo , namjesten dvoetazni stan!",1.200 KM,Sarajevo - Centar,43.868589,18.40547,100,Trosoban (3),Brace Begic,,
https://www.olx.ba/artikal/20217454/kosevsko-brdo-kompletno-renoviran-stan/,"[IZDAVANJE] Koševsko brdo , kompletno renoviran stan!",PO DOGOVORU,Sarajevo - Centar,43.86698,18.406339,130,Četverosoban (4),Antuna Hangije,2000-2009,
https://www.olx.ba/artikal/25617165/velesici-trosoban-namjesten-stan/,"[IZDAVANJE] Velešići , trosoban namjesten stan!",1.000 KM,Sarajevo - Centar,43.866748,18.400116,90,Trosoban (3),Muhameda ef. Pandze,,
https://www.olx.ba/artikal/24115134/hrasno-trosoban-polunamjesten-stan/,"[IZDAVANJE] Hrasno, trosoban polunamjesten stan!",600 KM,Novo Sarajevo,43.847293,18.378828,74,Trosoban (3),Azize Šaćirbegović,,
